! -----------------------------------------------------
! Lake Erie 2002-14
! Inflow (Sandusky River)
! File prepared by LL
! -----------------------------------------------------
22  data sets																					   
0 seconds between data																					   
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	   
DAY	INFLOW	WTR_TEMP	SALINITY	SSOL1	SSOL2	DO	PO4	DOPL	POPL	PIP	NH4	NO3	DONL	PONL	DOCL	POCL	SiO2	FDIAT	MDIAT	CRYPT	CHLOR	CYANO	   
2008052.167	88.35	0.10	0.056	125.7	0	14.55	0.106	0.0745	0.4647	0.390	0.02	3.63	0.71	0.30	2.0	0.2	6.09	0.1	0.72	0.14	0.02	0.02
2008052.500	69.66	0.10	0.056	113.8	0	14.55	0.116	0.0297	0.1482	0.118	0.02	3.74	0.74	0.32	2.0	0.2	6.37	0.1	0.72	0.14	0.02	0.02
2008052.833	56.07	0.10	0.056	89.4	0	14.55	0.107	0.0249	0.1197	0.095	0.02	3.92	0.74	0.32	2.0	0.2	6.48	0.1	0.72	0.14	0.02	0.02
2008053.167	42.48	0.10	0.056	76.9	0	14.55	0.102	0.0230	0.1088	0.086	0.02	4.04	0.75	0.32	2.0	0.2	6.63	0.1	0.72	0.14	0.02	0.02
2008053.500	37.10	0.10	0.056	66.8	0	14.55	0.103	0.0209	0.0937	0.073	0.02	4.16	0.74	0.32	2.0	0.2	6.81	0.1	0.72	0.14	0.02	0.02
2008054.500	22.40	0.10	0.056	47.3	0	14.55	0.082	0.0156	0.0675	0.052	0.02	4.17	0.73	0.31	2.0	0.2	7.18	0.1	0.72	0.14	0.02	0.02
2008055.500	13.90	0.10	0.056	40.6	0	14.55	0.072	0.0128	0.0532	0.040	0.02	4.09	0.69	0.30	2.0	0.2	7.41	0.1	0.72	0.14	0.02	0.02
2008056.167	14.61	0.36	0.056	30.2	0	14.45	0.064	0.0110	0.0449	0.034	0.02	4.01	0.66	0.28	2.0	0.2	7.40	0.1	0.72	0.14	0.02	0.02
2008056.375	13.00	0.10	0.056	27.3	0	14.55	0.050	0.0097	0.0425	0.033	0.02	3.95	0.65	0.28	2.0	0.2	7.16	0.1	0.72	0.14	0.02	0.02
2008056.500	12.54	0.10	0.056	30.5	0	14.55	0.059	0.0104	0.0423	0.032	0.02	3.85	0.63	0.27	2.0	0.2	8.29	0.1	0.72	0.14	0.02	0.02
2008057.500	11.50	0.08	0.056	26.4	0	14.56	0.054	0.0088	0.0338	0.025	0.02	3.70	0.60	0.26	2.0	0.2	8.42	0.1	0.72	0.14	0.02	0.02
2008058.500	9.94	0.10	0.056	20.9	0	14.55	0.051	0.0075	0.0263	0.019	0.02	3.54	0.58	0.25	2.0	0.2	8.24	0.1	0.72	0.14	0.02	0.02
2008059.500	9.03	0.10	0.056	20.8	0	14.55	0.044	0.0066	0.0244	0.018	0.02	3.34	0.54	0.23	2.0	0.2	8.03	0.1	0.72	0.14	0.02	0.02
2008060.500	8.52	0.10	0.056	14.2	0	14.55	0.041	0.0057	0.0193	0.014	0.02	3.20	0.53	0.23	2.0	0.2	8.32	0.1	0.72	0.14	0.02	0.02
2008061.500	8.35	0.10	0.056	8.4	0	14.55	0.036	0.0051	0.0171	0.012	0.02	3.28	0.53	0.23	2.0	0.2	7.95	0.1	0.72	0.14	0.02	0.02
2008062.500	8.69	2.50	0.056	12.2	0	13.65	0.035	0.0048	0.0155	0.011	0.02	3.14	0.52	0.22	2.0	0.2	7.61	0.1	0.72	0.14	0.02	0.02
2008063.167	20.25	1.15	0.056	52.0	0	14.14	0.048	0.0096	0.0428	0.033	0.02	2.73	0.50	0.21	2.0	0.2	5.31	0.1	0.72	0.14	0.02	0.02
2008063.375	44.60	0.36	0.056	75.1	0	14.45	0.051	0.0124	0.0608	0.048	0.02	2.69	0.51	0.22	2.0	0.2	5.25	0.1	0.72	0.14	0.02	0.02
2008063.500	60.88	0.10	0.056	96.9	0	14.55	0.056	0.0157	0.0809	0.065	0.02	2.84	0.53	0.23	2.0	0.2	4.84	0.1	0.72	0.14	0.02	0.02
2008063.833	141.58	0.10	0.056	182.3	0	14.55	0.085	0.0242	0.1254	0.101	0.02	2.47	0.52	0.22	2.0	0.2	4.75	0.1	0.72	0.14	0.02	0.02
2008064.167	261.08	0.10	0.056	269.8	0	14.55	0.082	0.0315	0.1774	0.146	0.02	2.40	0.55	0.24	2.0	0.2	4.50	0.1	0.72	0.14	0.02	0.02
2008064.500	351.13	0.10	0.056	302.1	0	14.55	0.089	0.0371	0.2132	0.176	0.02	2.71	0.62	0.26	2.0	0.2	4.66	0.1	0.72	0.14	0.02	0.02
2008064.833	373.78	0.10	0.056	250.5	0	14.55	0.098	0.0368	0.2066	0.170	0.02	3.02	0.66	0.28	2.0	0.2	5.31	0.1	0.72	0.14	0.02	0.02
2008065.167	368.12	0.10	0.056	212.9	0	14.55	0.096	0.0347	0.1931	0.158	0.02	3.21	0.69	0.29	2.0	0.2	5.40	0.1	0.72	0.14	0.02	0.02
2008065.500	339.80	0.10	0.056	204.6	0	14.55	0.088	0.0313	0.1731	0.142	0.02	3.26	0.67	0.29	2.0	0.2	5.38	0.1	0.72	0.14	0.02	0.02
2008065.833	334.14	0.54	0.056	186.4	0	14.38	0.091	0.0316	0.1736	0.142	0.02	3.24	0.67	0.29	2.0	0.2	5.63	0.1	0.72	0.14	0.02	0.02
2008066.167	339.80	0.10	0.056	194.8	0	14.55	0.089	0.0324	0.1808	0.148	0.02	3.10	0.64	0.27	2.0	0.2	5.45	0.1	0.72	0.14	0.02	0.02
2008066.500	351.13	0.10	0.056	207.0	0	14.55	0.088	0.0345	0.1956	0.161	0.02	3.04	0.63	0.27	2.0	0.2	4.99	0.1	0.72	0.14	0.02	0.02
2008066.833	362.46	0.10	0.056	199.1	0	14.55	0.098	0.0328	0.1785	0.146	0.02	3.02	0.65	0.28	2.0	0.2	5.64	0.1	0.72	0.14	0.02	0.02
2008067.167	365.29	0.10	0.056	148.6	0	14.55	0.103	0.0308	0.1622	0.131	0.02	3.04	0.64	0.27	2.0	0.2	5.60	0.1	0.72	0.14	0.02	0.02
2008067.500	351.13	0.10	0.056	121.2	0	14.55	0.090	0.0278	0.1481	0.120	0.02	3.03	0.62	0.27	2.0	0.2	5.84	0.1	0.72	0.14	0.02	0.02
2008067.833	317.15	0.10	0.056	98.8	0	14.55	0.099	0.0256	0.1280	0.102	0.02	3.09	0.61	0.26	2.0	0.2	5.80	0.1	0.72	0.14	0.02	0.02
2008068.167	272.97	0.10	0.056	100.5	0	14.55	0.073	0.0242	0.1318	0.108	0.02	3.16	0.60	0.26	2.0	0.2	6.06	0.1	0.72	0.14	0.02	0.02
2008068.500	228.52	0.10	0.056	79.5	0	14.55	0.087	0.0217	0.1072	0.086	0.02	3.19	0.59	0.25	2.0	0.2	6.09	0.1	0.72	0.14	0.02	0.02
2008069.500	122.61	0.10	0.056	67.7	0	14.55	0.066	0.0196	0.1030	0.083	0.02	3.32	0.59	0.25	2.0	0.2	6.16	0.1	0.72	0.14	0.02	0.02
2008070.167	73.62	0.10	0.056	63.5	0	14.55	0.069	0.0175	0.0869	0.069	0.02	3.53	0.63	0.27	2.0	0.2	6.26	0.1	0.72	0.14	0.02	0.02
2008070.417	67.11	0.10	0.056	55.7	0	14.55	0.068	0.0166	0.0812	0.065	0.02	3.46	0.61	0.26	2.0	0.2	6.72	0.1	0.72	0.14	0.02	0.02
2008070.500	65.70	0.10	0.056	60.7	0	14.55	0.079	0.0159	0.0707	0.055	0.02	3.35	0.59	0.25	2.0	0.2	6.87	0.1	0.72	0.14	0.02	0.02
2008071.500	48.14	0.10	0.056	52.7	0	14.55	0.064	0.0128	0.0570	0.044	0.02	3.48	0.59	0.25	2.0	0.2	7.19	0.1	0.72	0.14	0.02	0.02
2008072.500	39.93	0.86	0.056	44.5	0	14.26	0.056	0.0116	0.0529	0.041	0.02	3.53	0.57	0.25	2.0	0.2	7.29	0.1	0.72	0.14	0.02	0.02
2008073.500	52.67	2.72	0.056	41.4	0	13.57	0.046	0.0092	0.0406	0.031	0.02	3.52	0.58	0.25	2.0	0.2	7.08	0.1	0.72	0.14	0.02	0.02
2008074.167	176.98	2.74	0.056	162.1	0	13.56	0.058	0.0208	0.1152	0.094	0.02	3.20	0.61	0.26	2.0	0.2	6.37	0.1	0.72	0.14	0.02	0.02
2008074.500	271.28	1.57	0.056	202.7	0	13.99	0.072	0.0255	0.1412	0.116	0.02	2.70	0.51	0.22	2.0	0.2	5.47	0.1	0.72	0.14	0.02	0.02
2008074.833	342.63	2.99	0.056	192.2	0	13.47	0.087	0.0266	0.1413	0.115	0.02	2.53	0.50	0.22	2.0	0.2	5.16	0.1	0.72	0.14	0.02	0.02
2008075.167	399.27	0.69	0.056	178.8	0	14.32	0.084	0.0266	0.1429	0.116	0.02	2.41	0.48	0.21	2.0	0.2	5.02	0.1	0.72	0.14	0.02	0.02
2008075.500	424.75	0.10	0.056	147.0	0	14.55	0.086	0.0260	0.1375	0.111	0.02	2.38	0.48	0.21	2.0	0.2	5.07	0.1	0.72	0.14	0.02	0.02
2008075.833	410.59	1.65	0.056	124.8	0	13.96	0.090	0.0243	0.1237	0.099	0.02	2.36	0.49	0.21	2.0	0.2	5.22	0.1	0.72	0.14	0.02	0.02
2008076.167	393.60	0.10	0.056	109.4	0	14.55	0.088	0.0232	0.1176	0.094	0.02	2.44	0.48	0.20	2.0	0.2	5.37	0.1	0.72	0.14	0.02	0.02
2008076.500	385.11	0.10	0.056	96.7	0	14.55	0.091	0.0223	0.1090	0.087	0.02	2.52	0.58	0.25	2.0	0.2	5.61	0.1	0.72	0.14	0.02	0.02
2008077.167	334.14	2.37	0.056	79.1	0	13.69	0.082	0.0211	0.1052	0.084	0.02	2.48	0.48	0.20	2.0	0.2	5.71	0.1	0.72	0.14	0.02	0.02
2008077.375	317.15	2.52	0.056	77.8	0	13.64	0.069	0.0213	0.1138	0.092	0.02	2.48	0.45	0.19	2.0	0.2	5.56	0.1	0.72	0.14	0.02	0.02
2008077.500	302.99	2.82	0.056	78.8	0	13.53	0.082	0.0197	0.0958	0.076	0.02	2.78	0.51	0.22	2.0	0.2	5.54	0.1	0.72	0.14	0.02	0.02
2008078.500	180.94	3.34	0.056	64.4	0	13.35	0.073	0.0168	0.0802	0.063	0.02	3.31	0.58	0.25	2.0	0.2	6.08	0.1	0.72	0.14	0.02	0.02
2008079.500	311.49	0.74	0.056	227.1	0	14.30	0.079	0.0301	0.1699	0.140	0.02	2.68	0.53	0.23	2.0	0.2	5.46	0.1	0.72	0.14	0.02	0.02
2008079.833	421.92	3.56	0.056	303.1	0	13.27	0.079	0.0377	0.2221	0.184	0.02	2.09	0.50	0.21	2.0	0.2	4.95	0.1	0.72	0.14	0.02	0.02
2008080.167	472.89	2.39	0.056	271.3	0	13.68	0.083	0.0396	0.2337	0.194	0.02	1.90	0.50	0.21	2.0	0.2	4.98	0.1	0.72	0.14	0.02	0.02
2008080.500	470.06	0.10	0.056	208.5	0	14.55	0.090	0.0371	0.2126	0.175	0.02	1.91	0.47	0.20	2.0	0.2	4.91	0.1	0.72	0.14	0.02	0.02
2008080.833	416.26	0.08	0.056	168.3	0	14.56	0.089	0.0336	0.1889	0.155	0.02	2.05	0.48	0.20	2.0	0.2	5.15	0.1	0.72	0.14	0.02	0.02
2008081.167	356.79	0.92	0.056	159.5	0	14.23	0.083	0.0326	0.1852	0.153	0.02	2.10	0.46	0.20	2.0	0.2	5.27	0.1	0.72	0.14	0.02	0.02
2008081.500	314.32	0.38	0.056	152.8	0	14.44	0.081	0.0318	0.1804	0.149	0.02	2.08	0.48	0.21	2.0	0.2	5.32	0.1	0.72	0.14	0.02	0.02
2008081.833	294.50	0.36	0.056	148.0	0	14.45	0.080	0.0306	0.1729	0.142	0.02	2.06	0.46	0.20	2.0	0.2	5.36	0.1	0.72	0.14	0.02	0.02
2008082.167	280.62	0.10	0.056	149.4	0	14.55	0.080	0.0305	0.1719	0.141	0.02	2.03	0.43	0.19	2.0	0.2	5.36	0.1	0.72	0.14	0.02	0.02
2008082.500	257.68	0.10	0.056	136.4	0	14.55	0.079	0.0286	0.1587	0.130	0.02	2.11	0.45	0.19	2.0	0.2	5.51	0.1	0.72	0.14	0.02	0.02
2008082.833	220.02	0.10	0.056	113.1	0	14.55	0.081	0.0283	0.1561	0.128	0.02	2.24	0.47	0.20	2.0	0.2	5.65	0.1	0.72	0.14	0.02	0.02
2008083.167	185.48	0.21	0.056	100.8	0	14.51	0.081	0.0243	0.1285	0.104	0.02	2.41	0.49	0.21	2.0	0.2	5.89	0.1	0.72	0.14	0.02	0.02
2008083.500	144.98	0.10	0.056	88.8	0	14.55	0.069	0.0248	0.1380	0.113	0.02	2.63	0.51	0.22	2.0	0.2	6.23	0.1	0.72	0.14	0.02	0.02
2008084.167	81.55	2.24	0.056	77.5	0	13.74	0.062	0.0178	0.0927	0.075	0.02	3.25	0.58	0.25	2.0	0.2	6.38	0.1	0.72	0.14	0.02	0.02
2008084.375	71.92	1.51	0.056	74.7	0	14.01	0.057	0.0155	0.0793	0.064	0.02	3.34	0.59	0.25	2.0	0.2	6.41	0.1	0.72	0.14	0.02	0.02
2008084.500	68.24	1.01	0.056	69.6	0	14.20	0.053	0.0163	0.0862	0.070	0.02	3.52	0.60	0.26	2.0	0.2	6.72	0.1	0.72	0.14	0.02	0.02
2008085.500	47.01	1.47	0.056	49.9	0	14.02	0.046	0.0130	0.0675	0.054	0.02	3.70	0.62	0.27	2.0	0.2	6.92	0.1	0.72	0.14	0.02	0.02
2008086.500	36.25	3.76	0.056	40.6	0	13.20	0.046	0.0108	0.0523	0.041	0.02	3.84	0.66	0.28	2.0	0.2	6.91	0.1	0.72	0.14	0.02	0.02
2008087.500	27.55	0.48	0.056	35.2	0	14.40	0.042	0.0093	0.0435	0.034	0.02	3.74	0.60	0.26	2.0	0.2	6.83	0.1	0.72	0.14	0.02	0.02
2008088.167	68.24	2.09	0.056	234.5	0	13.80	0.061	0.0318	0.1905	0.159	0.02	3.12	0.64	0.28	2.0	0.2	5.33	0.1	0.72	0.14	0.02	0.02
2008088.500	226.25	1.01	0.056	0.0	0	14.20	0.064	0.0496	0.3129	0.263	0.02	2.23	0.59	0.25	2.0	0.2	4.91	0.1	0.72	0.14	0.02	0.02
2008088.833	339.80	2.04	0.056	540.2	0	13.81	0.059	0.0636	0.4124	0.349	0.02	1.85	0.57	0.24	2.0	0.2	4.29	0.1	0.72	0.14	0.02	0.02
2008089.167	336.97	3.47	0.056	526.0	0	13.30	0.087	0.0650	0.4081	0.343	0.02	2.03	0.60	0.26	2.0	0.2	4.52	0.1	0.72	0.14	0.02	0.02
2008089.500	839.31	4.44	0.056	393.3	0	12.97	0.080	0.0571	0.3568	0.300	0.02	2.08	0.57	0.24	2.0	0.2	4.56	0.1	0.72	0.14	0.02	0.02
2008089.833	231.91	7.29	0.056	385.3	0	12.07	0.084	0.0549	0.3396	0.285	0.02	2.27	0.60	0.26	2.0	0.2	4.81	0.1	0.72	0.14	0.02	0.02
2008090.167	207.00	7.76	0.056	307.0	0	11.93	0.076	0.0477	0.2934	0.246	0.02	2.36	0.59	0.25	2.0	0.2	4.98	0.1	0.72	0.14	0.02	0.02
2008090.500	184.06	7.47	0.056	267.9	0	12.01	0.072	0.0446	0.2735	0.229	0.02	2.56	0.61	0.26	2.0	0.2	5.06	0.1	0.72	0.14	0.02	0.02
2008090.833	156.31	12.20	0.056	234.4	0	10.72	0.081	0.0415	0.2473	0.206	0.02	2.53	0.59	0.25	2.0	0.2	5.34	0.1	0.72	0.14	0.02	0.02
2008091.167	127.57	12.33	0.056	205.4	0	10.69	0.071	0.0397	0.2402	0.200	0.02	2.59	0.58	0.25	2.0	0.2	5.40	0.1	0.72	0.14	0.02	0.02
2008091.375	109.30	11.89	0.056	211.7	0	10.80	0.057	0.0357	0.2195	0.184	0.02	2.79	0.61	0.26	2.0	0.2	5.51	0.1	0.72	0.14	0.02	0.02
2008095.833	113.21	11.34	0.056	195.2	0	10.94	0.049	0.0238	0.1409	0.117	0.02	3.53	0.68	0.29	2.0	0.2	6.44	0.1	0.72	0.14	0.02	0.02
2008096.167	156.88	10.91	0.056	190.9	0	11.05	0.060	0.0281	0.1654	0.137	0.02	3.10	0.62	0.27	2.0	0.2	6.12	0.1	0.72	0.14	0.02	0.02
2008096.500	159.76	8.80	0.056	175.3	0	11.62	0.063	0.0304	0.1799	0.149	0.02	3.03	0.60	0.26	2.0	0.2	6.31	0.1	0.72	0.14	0.02	0.02
2008096.833	136.32	11.87	0.056	152.2	0	10.81	0.063	0.0282	0.1643	0.136	0.02	3.06	0.69	0.29	2.0	0.2	6.45	0.1	0.72	0.14	0.02	0.02
2008097.167	119.89	13.18	0.056	130.2	0	10.49	0.063	0.0260	0.1493	0.123	0.02	3.13	0.60	0.26	2.0	0.2	6.66	0.1	0.72	0.14	0.02	0.02
2008097.500	106.70	11.34	0.056	115.7	0	10.94	0.046	0.0234	0.1394	0.116	0.02	3.26	0.61	0.26	2.0	0.2	6.86	0.1	0.72	0.14	0.02	0.02
2008097.833	92.65	16.48	0.056	108.6	0	9.75	0.056	0.0225	0.1285	0.106	0.02	3.33	0.61	0.26	2.0	0.2	6.74	0.1	0.72	0.14	0.02	0.02
2008098.167	78.15	14.18	0.056	98.1	0	10.25	0.057	0.0205	0.1139	0.093	0.02	3.35	0.62	0.27	2.0	0.2	6.79	0.1	0.72	0.14	0.02	0.02
2008098.375	70.34	10.54	0.056	89.6	0	11.15	0.043	0.0177	0.1019	0.084	0.02	3.33	0.60	0.26	2.0	0.2	6.73	0.1	0.72	0.14	0.02	0.02
2008098.500	65.58	9.94	0.056	88.0	0	11.31	0.055	0.0187	0.1024	0.084	0.02	3.32	0.61	0.26	2.0	0.2	6.63	0.1	0.72	0.14	0.02	0.02
2008098.833	54.31	15.23	0.056	87.9	0	10.02	0.050	0.0180	0.0998	0.082	0.02	3.35	0.61	0.26	2.0	0.2	6.55	0.1	0.72	0.14	0.02	0.02
2008099.167	45.14	14.92	0.056	81.8	0	10.09	0.051	0.0170	0.0926	0.076	0.02	3.39	0.60	0.26	2.0	0.2	6.54	0.1	0.72	0.14	0.02	0.02
2008099.500	37.94	13.09	0.056	70.8	0	10.51	0.050	0.0158	0.0847	0.069	0.02	3.42	0.60	0.26	2.0	0.2	6.60	0.1	0.72	0.14	0.02	0.02
2008099.833	32.56	12.16	0.056	64.4	0	10.73	0.049	0.0146	0.0769	0.062	0.02	3.43	0.59	0.25	2.0	0.2	6.53	0.1	0.72	0.14	0.02	0.02
2008102.833	32.56	7.56	0.056	89.5	0	11.99	0.036	0.0148	0.0844	0.070	0.02	3.75	0.64	0.28	2.0	0.2	5.14	0.1	0.72	0.14	0.02	0.02
2008103.500	55.27	5.46	0.056	73.2	0	12.64	0.042	0.0125	0.0661	0.054	0.02	3.28	0.58	0.25	2.0	0.2	5.66	0.1	0.72	0.14	0.02	0.02
2008103.833	72.49	4.59	0.056	177.7	0	12.92	0.039	0.0229	0.1391	0.116	0.02	2.82	0.58	0.25	2.0	0.2	5.37	0.1	0.72	0.14	0.02	0.02
2008104.167	66.60	5.05	0.056	211.9	0	12.77	0.043	0.0268	0.1649	0.138	0.02	2.77	0.56	0.24	2.0	0.2	5.33	0.1	0.72	0.14	0.02	0.02
2008104.500	56.72	4.25	0.056	192.8	0	13.03	0.043	0.0276	0.1698	0.142	0.02	2.82	0.62	0.26	2.0	0.2	5.52	0.1	0.72	0.14	0.02	0.02
2008104.833	50.12	6.90	0.056	285.3	0	12.18	0.048	0.0341	0.2130	0.179	0.02	2.81	0.61	0.26	2.0	0.2	5.76	0.1	0.72	0.14	0.02	0.02
2008105.167	49.21	7.50	0.056	217.1	0	12.00	0.045	0.0288	0.1777	0.149	0.02	2.99	0.59	0.25	2.0	0.2	5.86	0.1	0.72	0.14	0.02	0.02
2008105.375	49.21	6.71	0.056	175.2	0	12.24	0.040	0.0253	0.1553	0.130	0.02	3.06	0.59	0.25	2.0	0.2	6.06	0.1	0.72	0.14	0.02	0.02
2008105.500	48.76	7.04	0.056	193.4	0	12.14	0.039	0.0252	0.1553	0.130	0.02	3.10	0.65	0.28	2.0	0.2	5.73	0.1	0.72	0.14	0.02	0.02
2008105.833	45.59	10.17	0.056	155.3	0	11.25	0.038	0.0210	0.1274	0.106	0.02	2.97	0.60	0.26	2.0	0.2	5.48	0.1	0.72	0.14	0.02	0.02
2008106.167	41.06	10.09	0.056	98.8	0	11.27	0.034	0.0159	0.0935	0.078	0.02	3.07	0.58	0.25	2.0	0.2	5.37	0.1	0.72	0.14	0.02	0.02
2008106.500	36.25	7.10	0.056	74.2	0	12.12	0.031	0.0131	0.0753	0.062	0.02	3.09	0.58	0.25	2.0	0.2	5.46	0.1	0.72	0.14	0.02	0.02
2008106.833	32.96	14.06	0.056	67.0	0	10.28	0.029	0.0122	0.0703	0.058	0.02	3.12	0.56	0.24	2.0	0.2	5.34	0.1	0.72	0.14	0.02	0.02
2008112.375	11.12	16.29	0.056	20.3	0	9.79	0.006	0.0056	0.0360	0.030	0.02	2.44	0.44	0.19	2.0	0.2	2.52	0.1	0.72	0.14	0.02	0.02
2008112.500	11.32	15.32	0.056	47.5	0	10.00	0.009	0.0081	0.0515	0.043	0.02	1.96	0.39	0.17	2.0	0.2	2.36	0.1	0.72	0.14	0.02	0.02
2008113.500	10.51	16.21	0.056	23.9	0	9.81	0.004	0.0053	0.0349	0.030	0.02	1.70	0.33	0.14	2.0	0.2	1.67	0.1	0.72	0.14	0.02	0.02
2008114.500	9.60	15.80	0.056	27.0	0	9.89	0.001	0.0053	0.0363	0.031	0.02	1.54	0.32	0.14	2.0	0.2	0.99	0.1	0.72	0.14	0.02	0.02
2008115.500	9.42	16.75	0.056	25.3	0	9.69	0.003	0.0052	0.0351	0.030	0.02	1.37	0.30	0.13	2.0	0.2	0.47	0.1	0.72	0.14	0.02	0.02
2008116.500	8.37	18.47	0.056	24.8	0	9.35	0.002	0.0052	0.0356	0.030	0.02	1.30	0.29	0.13	2.0	0.2	0.34	0.1	0.72	0.14	0.02	0.02
2008117.500	8.21	12.38	0.056	24.4	0	10.68	0.004	0.0053	0.0348	0.030	0.02	1.21	0.28	0.12	2.0	0.2	0.22	0.1	0.72	0.14	0.02	0.02
2008118.500	7.89	8.67	0.056	24.5	0	11.66	0.003	0.0052	0.0344	0.029	0.02	1.04	0.27	0.11	2.0	0.2	0.19	0.1	0.72	0.14	0.02	0.02
2008119.167	7.40	9.55	0.056	24.4	0	11.41	0.002	0.0052	0.0350	0.030	0.02	1.00	0.25	0.11	2.0	0.2	0.23	0.1	0.72	0.14	0.02	0.02
2008119.375	7.24	7.74	0.056	19.7	0	11.93	0.001	0.0054	0.0371	0.032	0.02	0.87	0.23	0.10	2.0	0.2	0.16	0.1	0.72	0.14	0.02	0.02
2008119.500	7.08	6.33	0.056	19.7	0	12.36	0.002	0.0055	0.0376	0.032	0.02	1.10	0.31	0.13	2.0	0.2	0.29	0.1	0.72	0.14	0.02	0.02
2008120.500	8.53	4.30	0.056	18.3	0	13.02	0.001	0.0047	0.0322	0.027	0.02	1.39	0.34	0.15	2.0	0.2	0.64	0.1	0.72	0.14	0.02	0.02
2008121.500	31.77	5.80	0.056	44.0	0	12.53	0.000	0.0069	0.0480	0.041	0.02	1.32	0.34	0.15	2.0	0.2	1.11	0.1	0.72	0.14	0.02	0.02
2008122.500	30.21	8.20	0.056	55.1	0	11.80	0.004	0.0095	0.0637	0.054	0.02	2.72	0.60	0.26	2.0	0.2	3.03	0.1	0.72	0.14	0.02	0.02
2008123.500	25.45	12.10	0.056	80.1	0	10.75	0.014	0.0137	0.0883	0.075	0.02	2.99	0.68	0.29	2.0	0.2	3.39	0.1	0.72	0.14	0.02	0.02
2008123.833	30.21	11.50	0.056	100.0	0	10.90	0.024	0.0175	0.1092	0.092	0.02	3.80	0.78	0.33	2.0	0.2	3.91	0.1	0.72	0.14	0.02	0.02
2008124.167	54.31	12.90	0.056	157.0	0	10.55	0.030	0.0241	0.1529	0.129	0.02	4.49	1.02	0.44	2.0	0.2	4.59	0.1	0.72	0.14	0.02	0.02
2008124.500	82.32	12.30	0.056	182.3	0	10.70	0.037	0.0259	0.1612	0.135	0.02	4.01	0.90	0.38	2.0	0.2	4.59	0.1	0.72	0.14	0.02	0.02
2008124.833	99.05	10.00	0.056	162.5	0	11.29	0.035	0.0219	0.1344	0.113	0.02	4.29	0.86	0.37	2.0	0.2	5.11	0.1	0.72	0.14	0.02	0.02
2008125.167	101.54	10.50	0.056	229.5	0	11.16	0.058	0.0324	0.1965	0.164	0.02	4.39	1.02	0.44	2.0	0.2	5.90	0.1	0.72	0.14	0.02	0.02
2008125.500	124.74	8.30	0.056	214.3	0	11.77	0.057	0.0328	0.1991	0.166	0.02	4.31	0.93	0.40	2.0	0.2	6.58	0.1	0.72	0.14	0.02	0.02
2008125.833	130.43	10.50	0.056	267.3	0	11.16	0.056	0.0356	0.2192	0.184	0.02	4.08	1.00	0.43	2.0	0.2	6.26	0.1	0.72	0.14	0.02	0.02
2008126.167	119.89	10.20	0.056	228.3	0	11.24	0.056	0.0321	0.1950	0.163	0.02	4.13	0.95	0.41	2.0	0.2	6.41	0.1	0.72	0.14	0.02	0.02
2008126.375	114.51	9.80	0.056	215.6	0	11.35	0.042	0.0326	0.2059	0.173	0.02	4.16	0.95	0.41	2.0	0.2	6.30	0.1	0.72	0.14	0.02	0.02
2008126.500	110.61	10.20	0.056	233.6	0	11.24	0.046	0.0323	0.2014	0.169	0.02	4.49	0.95	0.41	2.0	0.2	6.75	0.1	0.72	0.14	0.02	0.02
2008126.833	95.91	14.20	0.056	218.1	0	10.25	0.051	0.0296	0.1804	0.151	0.02	4.95	1.02	0.44	2.0	0.2	7.10	0.1	0.72	0.14	0.02	0.02
2008127.167	78.75	12.60	0.056	156.2	0	10.63	0.059	0.0306	0.1836	0.153	0.02	5.11	1.04	0.45	2.0	0.2	6.89	0.1	0.72	0.14	0.02	0.02
2008127.500	64.05	9.70	0.056	136.0	0	11.37	0.047	0.0235	0.1395	0.116	0.02	5.42	1.05	0.45	2.0	0.2	7.29	0.1	0.72	0.14	0.02	0.02
2008127.833	51.03	9.80	0.056	132.0	0	11.35	0.053	0.0209	0.1189	0.098	0.02	5.08	0.94	0.40	2.0	0.2	7.01	0.1	0.72	0.14	0.02	0.02
2008128.167	38.79	14.10	0.056	101.9	0	10.27	0.053	0.0190	0.1053	0.086	0.02	5.15	0.94	0.40	2.0	0.2	6.89	0.1	0.72	0.14	0.02	0.02
2008128.500	30.58	12.90	0.056	94.4	0	10.55	0.056	0.0176	0.0943	0.077	0.02	5.26	0.98	0.42	2.0	0.2	6.91	0.1	0.72	0.14	0.02	0.02
2008129.500	20.25	9.00	0.056	62.2	0	11.57	0.052	0.0134	0.0667	0.053	0.02	4.89	0.88	0.38	2.0	0.2	6.57	0.1	0.72	0.14	0.02	0.02
2008130.500	46.50	8.70	0.056	72.6	0	11.65	0.043	0.0120	0.0619	0.050	0.02	4.07	0.73	0.31	2.0	0.2	6.15	0.1	0.72	0.14	0.02	0.02
2008130.833	60.57	9.70	0.056	92.2	0	11.37	0.043	0.0130	0.0689	0.056	0.02	3.82	0.71	0.30	2.0	0.2	6.08	0.1	0.72	0.14	0.02	0.02
2008131.167	69.80	10.75	0.056	118.7	0	11.09	0.050	0.0180	0.1002	0.082	0.02	3.73	0.75	0.32	2.0	0.2	6.08	0.1	0.72	0.14	0.02	0.02
2008131.500	71.42	9.50	0.056	124.0	0	11.43	0.051	0.0185	0.1030	0.085	0.02	4.25	0.86	0.37	2.0	0.2	6.50	0.1	0.72	0.14	0.02	0.02
